time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
17333,0,0,0,9964,5716
17333,0,0,0,9963,5717
17333,0,0,0,9955,5725
17333,0,0,0,9951,5729
17333,0,0,0,9950,5730
17334,0,0,0,9949,5731
17336,0,0,0,9950,5730
17379,0,0,0,9951,5729
17403,0,0,0,9955,5725
17412,0,0,0,9956,5724
17433,0,0,0,9955,5725
17454,0,0,0,9827,5853
17454,0,0,0,9826,5854
17454,0,0,0,9810,5870
17454,0,0,0,9794,5886
17454,0,0,0,9790,5890
17455,0,0,0,9786,5894
17455,0,0,0,9785,5895
17455,0,0,0,9784,5896
17455,0,0,0,9776,5904
17455,0,0,0,9775,5905
17455,0,0,0,9774,5906
17455,0,0,0,9773,5907
17455,0,0,0,9645,6035
17455,0,0,0,9644,6036
17455,0,0,0,9388,6292
17455,0,0,0,9387,6293
17455,0,0,0,9371,6309
17455,0,0,0,9307,6373
17455,0,0,0,9306,6374
17455,0,0,0,9305,6375
17481,0,0,0,9306,6374
17507,0,0,0,9322,6358
17517,0,0,0,9323,6357
17576,0,0,0,9259,6421
17576,0,0,0,9258,6422
17576,0,0,0,9257,6423
17576,0,0,0,9249,6431
17576,0,0,0,9121,6559
17576,0,0,0,9057,6623
17576,0,0,0,8929,6751
17576,0,0,0,8928,6752
17576,0,0,0,8896,6784
17576,0,0,0,8888,6792
17576,0,0,0,8884,6796
17576,0,0,0,8883,6797
17576,0,0,0,8882,6798
17576,0,0,0,8626,7054
17576,0,0,0,8610,7070
17576,0,0,0,8606,7074
17576,0,0,0,8602,7078
17576,0,0,0,8601,7079
17576,0,0,0,8593,7087
17576,0,0,0,8577,7103
17576,0,0,0,8576,7104
17576,0,0,0,8575,7105
17600,0,0,0,8576,7104
17673,0,0,0,8608,7072
17695,0,0,0,8609,7071
17697,0,0,0,8865,6815
17697,0,0,0,8869,6811
17698,0,0,0,8865,6815
17698,0,0,0,8849,6831
17698,0,0,0,8848,6832
17698,0,0,0,8816,6864
17698,0,0,0,8812,6868
17698,0,0,0,8811,6869
17698,0,0,0,8810,6870
17698,0,0,0,8778,6902
17698,0,0,0,8650,7030
17698,0,0,0,8642,7038
17698,0,0,0,8641,7039
17698,0,0,0,8640,7040
17698,0,0,0,8639,7041
17698,0,0,0,8383,7297
17698,0,0,0,8382,7298
17698,0,0,0,8254,7426
17698,0,0,0,8253,7427
17698,0,0,0,8252,7428
17698,0,0,0,8251,7429
17698,0,0,0,8219,7461
17698,0,0,0,8187,7493
17698,0,0,0,8186,7494
17700,0,0,0,8187,7493
17701,0,0,0,8188,7492
17701,0,0,0,8189,7491
17701,0,0,0,8190,7490
17701,0,0,0,8194,7486
17710,0,0,0,8195,7485
17731,0,0,0,8211,7469
17821,0,0,0,8147,7533
17821,0,0,0,7891,7789
17821,0,0,0,7890,7790
17821,0,0,0,7886,7794
17821,0,0,0,7885,7795
17821,0,0,0,7883,7797
17821,0,0,0,7755,7925
17821,0,0,0,7739,7941
17821,0,0,0,7738,7942
17821,0,0,0,7730,7950
17821,0,0,0,7729,7951
17821,0,0,0,7725,7955
17821,0,0,0,7693,7987
17821,0,0,0,7692,7988
17821,0,0,0,7691,7989
17821,0,0,0,7687,7993
17821,0,0,0,7671,8009
17821,0,0,0,7670,8010
17821,0,0,0,7669,8011
17821,0,0,0,7668,8012
17822,0,0,0,7664,8016
17824,0,0,0,7668,8012
17846,0,0,0,7796,7884
17887,0,0,0,7797,7883
17888,0,0,0,7798,7882
17890,0,0,0,7814,7866
17891,0,0,0,7818,7862
17893,0,0,0,8074,7606
17894,0,0,0,8075,7605
17895,0,0,0,8203,7477
17896,0,0,0,8204,7476
17898,0,0,0,8205,7475
17914,0,0,0,8461,7219
17936,0,0,0,8462,7218
17939,0,0,0,8463,7217
17941,0,0,0,8465,7215
17941,0,0,0,8466,7214
17941,0,0,0,8467,7213
17942,0,0,0,8468,7212
17942,0,0,0,8596,7084
17943,0,0,0,8595,7085
17943,0,0,0,8594,7086
17943,0,0,0,8593,7087
17943,0,0,0,8591,7089
17943,0,0,0,8587,7093
17943,0,0,0,8571,7109
17943,0,0,0,8570,7110
17943,0,0,0,8569,7111
17943,0,0,0,8568,7112
17943,0,0,0,8440,7240
17943,0,0,0,8436,7244
17943,0,0,0,8435,7245
17943,0,0,0,8434,7246
17943,0,0,0,8426,7254
17943,0,0,0,8422,7258
17943,0,0,0,8166,7514
17943,0,0,0,8165,7515
17943,0,0,0,8133,7547
17943,0,0,0,8132,7548
17943,0,0,0,8131,7549
17944,0,0,0,8003,7677
17945,0,0,0,8004,7676
17945,0,0,0,8005,7675
17946,0,0,0,8133,7547
18041,0,0,0,8132,7548
18058,0,0,0,8148,7532
18061,0,0,0,8149,7531
18061,0,0,0,8213,7467
18063,0,0,0,8214,7466
18064,0,0,0,8086,7594
18064,0,0,0,8085,7595
18064,0,0,0,8084,7596
18064,0,0,0,8076,7604
18064,0,0,0,8080,7600
18064,0,0,0,8072,7608
18064,0,0,0,8056,7624
18064,0,0,0,8055,7625
18064,0,0,0,8054,7626
18064,0,0,0,7926,7754
18064,0,0,0,7922,7758
18064,0,0,0,7794,7886
18064,0,0,0,7778,7902
18064,0,0,0,7777,7903
18064,0,0,0,7776,7904
18064,0,0,0,7775,7905
18064,0,0,0,7774,7906
18064,0,0,0,7773,7907
18065,0,0,0,7772,7908
18065,0,0,0,7764,7916
18065,0,0,0,7763,7917
18066,0,0,0,7635,8045
18067,0,0,0,7636,8044
18067,0,0,0,7637,8043
18067,0,0,0,7638,8042
18068,0,0,0,7642,8038
18069,0,0,0,7770,7910
18179,0,0,0,8026,7654
18186,0,0,0,8090,7590
18187,0,0,0,7962,7718
18187,0,0,0,7963,7717
18187,0,0,0,7962,7718
18187,0,0,0,7961,7719
18187,0,0,0,7705,7975
18187,0,0,0,7704,7976
18187,0,0,0,7700,7980
18187,0,0,0,7444,8236
18187,0,0,0,7443,8237
18187,0,0,0,7442,8238
18187,0,0,0,7441,8239
18187,0,0,0,7440,8240
18187,0,0,0,7439,8241
18187,0,0,0,7438,8242
18187,0,0,0,7422,8258
18187,0,0,0,7390,8290
18187,0,0,0,7398,8282
18188,0,0,0,7397,8283
18188,0,0,0,7389,8291
18188,0,0,0,7373,8307
18188,0,0,0,7372,8308
18189,0,0,0,7356,8324
18190,0,0,0,7484,8196
18190,0,0,0,7612,8068
18190,0,0,0,7613,8067
18191,0,0,0,7629,8051
18198,0,0,0,7637,8043
18198,0,0,0,7641,8039
18247,0,0,0,7645,8035
18254,0,0,0,7646,8034
18291,0,0,0,7902,7778
18312,0,0,0,7901,7779
18313,0,0,0,7902,7778
18366,0,0,0,7906,7774
18372,0,0,0,7907,7773
18376,0,0,0,7911,7769
18377,0,0,0,8039,7641
18379,0,0,0,8040,7640
18382,0,0,0,8296,7384
18383,0,0,0,8328,7352
18384,0,0,0,8329,7351
18384,0,0,0,8330,7350
18385,0,0,0,8331,7349
18385,0,0,0,8332,7348
18403,0,0,0,8588,7092
18426,0,0,0,8589,7091
18427,0,0,0,8593,7087
18428,0,0,0,8594,7086
18428,0,0,0,8595,7085
18429,0,0,0,8851,6829
18429,0,0,0,8852,6828
18430,0,0,0,8854,6826
18433,0,0,0,8838,6842
18433,0,0,0,8710,6970
18434,0,0,0,8709,6971
18435,0,0,0,8708,6972
18437,0,0,0,8709,6971
18445,0,0,0,8725,6955
18483,0,0,0,8853,6827
18489,0,0,0,8854,6826
18491,0,0,0,8855,6825
18492,0,0,0,8871,6809
18493,0,0,0,8872,6808
18495,0,0,0,8873,6807
18504,0,0,0,8889,6791
18505,0,0,0,8890,6790
18506,0,0,0,8892,6788
18538,0,0,0,8893,6787
18540,0,0,0,8897,6783
18543,0,0,0,8898,6782
18544,0,0,0,8899,6781
18547,0,0,0,8907,6773
18551,0,0,0,8923,6757
18551,0,0,0,9051,6629
18551,0,0,0,9052,6628
18552,0,0,0,9056,6624
18552,0,0,0,9057,6623
18553,0,0,0,9058,6622
18555,0,0,0,9062,6618
18555,0,0,0,9094,6586
18556,0,0,0,8838,6842
18556,0,0,0,8837,6843
18556,0,0,0,8805,6875
18556,0,0,0,8804,6876
18556,0,0,0,8802,6878
18556,0,0,0,8786,6894
18558,0,0,0,8787,6893
18586,0,0,0,8915,6765
18619,0,0,0,8919,6761
18625,0,0,0,9175,6505
18625,0,0,0,9174,6506
18665,0,0,0,9178,6502
18666,0,0,0,9194,6486
18677,0,0,0,9193,6487
18677,0,0,0,9189,6491
18677,0,0,0,9157,6523
18678,0,0,0,9029,6651
18679,0,0,0,9045,6635
18680,0,0,0,9173,6507
18697,0,0,0,9172,6508
18713,0,0,0,9173,6507
18740,0,0,0,9181,6499
18743,0,0,0,9189,6491
18747,0,0,0,9061,6619
18750,0,0,0,9062,6618
18750,0,0,0,9063,6617
18750,0,0,0,9064,6616
18752,0,0,0,9065,6615
18752,0,0,0,9066,6614
18752,0,0,0,9194,6486
18752,0,0,0,9195,6485
18753,0,0,0,9196,6484
18767,0,0,0,9212,6468
18799,0,0,0,9196,6484
18800,0,0,0,9195,6485
18801,0,0,0,9196,6484
18854,0,0,0,9197,6483
18921,0,0,0,9196,6484
18922,0,0,0,9197,6483
18930,0,0,0,8941,6739
18933,0,0,0,8940,6740
18933,0,0,0,8936,6744
18980,0,0,0,8937,6743
18994,0,0,0,8941,6739
19024,0,0,0,8973,6707
19042,0,0,0,8717,6963
19042,0,0,0,8716,6964
19044,0,0,0,8717,6963
19105,0,0,0,8718,6962
19128,0,0,0,8722,6958
19163,0,0,0,8721,6959
19164,0,0,0,8465,7215
19166,0,0,0,8721,6959
19190,0,0,0,8977,6703
19200,0,0,0,8978,6702
19210,0,0,0,8994,6686
19214,0,0,0,8993,6687
19253,0,0,0,8994,6686
19253,0,0,0,9002,6678
19257,0,0,0,9034,6646
19284,0,0,0,9033,6647
19284,0,0,0,9032,6648
19284,0,0,0,8904,6776
19285,0,0,0,8872,6808
19286,0,0,0,8744,6936
19286,0,0,0,8745,6935
19287,0,0,0,8777,6903
19307,0,0,0,8781,6899
19309,0,0,0,8777,6903
19309,0,0,0,8521,7159
19309,0,0,0,8520,7160
19349,0,0,0,8519,7161
19349,0,0,0,8391,7289
19356,0,0,0,8392,7288
19367,0,0,0,8393,7287
19379,0,0,0,8394,7286
19381,0,0,0,8395,7285
19386,0,0,0,8396,7284
19389,0,0,0,8397,7283
19406,0,0,0,8396,7284
19407,0,0,0,8524,7156
19434,0,0,0,8523,7157
19462,0,0,0,8519,7161
19474,0,0,0,8535,7145
19477,0,0,0,8791,6889
19508,0,0,0,8663,7017
19522,0,0,0,8664,7016
19527,0,0,0,8663,7017
19527,0,0,0,8659,7021
19527,0,0,0,8403,7277
19527,0,0,0,8402,7278
19528,0,0,0,8274,7406
19530,0,0,0,8402,7278
19532,0,0,0,8401,7279
19532,0,0,0,8400,7280
19532,0,0,0,8399,7281
19532,0,0,0,8143,7537
19627,0,0,0,8111,7569
19649,0,0,0,8110,7570
19651,0,0,0,8111,7569
19656,0,0,0,8127,7553
19662,0,0,0,8128,7552
19671,0,0,0,8384,7296
19734,0,0,0,8256,7424
19734,0,0,0,8255,7425
19770,0,0,0,8247,7433
19770,0,0,0,8243,7437
19771,0,0,0,8242,7438
19773,0,0,0,8243,7437
19891,0,0,0,8244,7436
19893,0,0,0,8116,7564
19895,0,0,0,8244,7436
20002,0,0,0,8245,7435
20009,0,0,0,8277,7403
20014,0,0,0,8276,7404
20015,0,0,0,8277,7403
20045,0,0,0,8293,7387
20101,0,0,0,8325,7355
20111,0,0,0,8453,7227
20134,0,0,0,8197,7483
20135,0,0,0,8165,7515
20135,0,0,0,8164,7516
20135,0,0,0,8163,7517
20137,0,0,0,8195,7485
20154,0,0,0,8323,7357
20256,0,0,0,8322,7358
20256,0,0,0,8194,7486
20257,0,0,0,8162,7518
20259,0,0,0,8194,7486
20376,0,0,0,8322,7358
20377,0,0,0,8321,7359
20378,0,0,0,8317,7363
20380,0,0,0,8321,7359
20385,0,0,0,8322,7358
20499,0,0,0,8321,7359
20500,0,0,0,8322,7358
20511,0,0,0,8450,7230
20522,0,0,0,8451,7229
20612,0,0,0,8707,6973
20620,0,0,0,8451,7229
20620,0,0,0,8387,7293
20620,0,0,0,8383,7297
20620,0,0,0,8382,7298
20622,0,0,0,8386,7294
20632,0,0,0,8514,7166
20671,0,0,0,8515,7165
20742,0,0,0,8514,7166
20743,0,0,0,8515,7165
20800,0,0,0,8516,7164
20862,0,0,0,8500,7180
20862,0,0,0,8244,7436
20862,0,0,0,8243,7437
20863,0,0,0,7987,7693
20865,0,0,0,8243,7437
20941,0,0,0,8244,7436
20985,0,0,0,8228,7452
20987,0,0,0,8244,7436
20997,0,0,0,8248,7432
21000,0,0,0,8249,7431
21003,0,0,0,8505,7175
21073,0,0,0,8506,7174
21084,0,0,0,8522,7158
21094,0,0,0,8650,7030
21105,0,0,0,8649,7031
21105,0,0,0,8648,7032
21105,0,0,0,8647,7033
21105,0,0,0,8646,7034
21105,0,0,0,8638,7042
21106,0,0,0,8637,7043
21108,0,0,0,8638,7042
21137,0,0,0,8639,7041
21198,0,0,0,8643,7037
21198,0,0,0,8771,6909
21226,0,0,0,8769,6911
21226,0,0,0,8768,6912
21226,0,0,0,8767,6913
21227,0,0,0,8766,6914
21229,0,0,0,8767,6913
21252,0,0,0,8768,6912
21273,0,0,0,8769,6911
21300,0,0,0,9025,6655
21307,0,0,0,9026,6654
21308,0,0,0,9027,6653
21323,0,0,0,9028,6652
21332,0,0,0,9029,6651
21348,0,0,0,9028,6652
21348,0,0,0,9027,6653
21350,0,0,0,9035,6645
21413,0,0,0,9036,6644
21432,0,0,0,9068,6612
21440,0,0,0,9069,6611
21469,0,0,0,9068,6612
21469,0,0,0,9067,6613
21469,0,0,0,9066,6614
21469,0,0,0,9065,6615
21469,0,0,0,9064,6616
21469,0,0,0,9048,6632
21469,0,0,0,9016,6664
21470,0,0,0,9015,6665
21470,0,0,0,8999,6681
21472,0,0,0,9015,6665
21477,0,0,0,9016,6664
21485,0,0,0,9048,6632
21496,0,0,0,9064,6616
21583,0,0,0,9072,6608
21591,0,0,0,9071,6609
21591,0,0,0,9070,6610
21591,0,0,0,9069,6611
21591,0,0,0,9068,6612
21592,0,0,0,9067,6613
21593,0,0,0,9068,6612
21601,0,0,0,9072,6608
21606,0,0,0,9073,6607
21653,0,0,0,9201,6479
21667,0,0,0,9202,6478
21686,0,0,0,9458,6222
21689,0,0,0,9586,6094
21696,0,0,0,9587,6093
21712,0,0,0,9459,6221
21712,0,0,0,9331,6349
21713,0,0,0,9299,6381
21716,0,0,0,9331,6349
21719,0,0,0,9459,6221
21722,0,0,0,9587,6093
21722,0,0,0,9589,6091
21730,0,0,0,9605,6075
21741,0,0,0,9861,5819
21762,0,0,0,9877,5803
21785,0,0,0,9881,5799
21790,0,0,0,9882,5798
21794,0,0,0,10138,5542
21805,0,0,0,10139,5541
21812,0,0,0,10140,5540
21828,0,0,0,10141,5539
21828,0,0,0,10397,5283
21835,0,0,0,10396,5284
21837,0,0,0,10397,5283
21842,0,0,0,10401,5279
21844,0,0,0,10402,5278
21858,0,0,0,10403,5277
21860,0,0,0,10419,5261
21865,0,0,0,10451,5229
21866,0,0,0,10459,5221
21874,0,0,0,10461,5219
21876,0,0,0,10465,5215
21878,0,0,0,10466,5214
21882,0,0,0,10498,5182
21888,0,0,0,10502,5178
21892,0,0,0,10630,5050
21892,0,0,0,10632,5048
21898,0,0,0,10633,5047
21902,0,0,0,10761,4919
21913,0,0,0,10765,4915
21917,0,0,0,10766,4914
21934,0,0,0,10767,4913
21939,0,0,0,10768,4912
21944,0,0,0,10769,4911
21950,0,0,0,10801,4879
21956,0,0,0,10545,5135
21956,0,0,0,10513,5167
21956,0,0,0,10512,5168
21957,0,0,0,10504,5176
21960,0,0,0,10512,5168
21964,0,0,0,10513,5167
21967,0,0,0,10641,5039
21971,0,0,0,10642,5038
21983,0,0,0,10658,5022
21995,0,0,0,10659,5021
22002,0,0,0,10660,5020
22014,0,0,0,10916,4764
22033,0,0,0,10917,4763
22033,0,0,0,11045,4635
22046,0,0,0,11061,4619
22073,0,0,0,11062,4618
22077,0,0,0,11061,4619
22077,0,0,0,11060,4620
22078,0,0,0,11059,4621
22078,0,0,0,11051,4629
22078,0,0,0,10795,4885
22078,0,0,0,10539,5141
22078,0,0,0,10475,5205
22079,0,0,0,10347,5333
22081,0,0,0,10348,5332
22084,0,0,0,10350,5330
22088,0,0,0,10606,5074
22099,0,0,0,10614,5066
22107,0,0,0,10615,5065
22109,0,0,0,10616,5064
22117,0,0,0,10620,5060
22136,0,0,0,10621,5059
22182,0,0,0,10653,5027
22199,0,0,0,10621,5059
22199,0,0,0,10493,5187
22199,0,0,0,10461,5219
22200,0,0,0,10460,5220
22202,0,0,0,10461,5219
22214,0,0,0,10525,5155
22232,0,0,0,10541,5139
22232,0,0,0,10545,5135
22243,0,0,0,10553,5127
22248,0,0,0,10554,5126
22255,0,0,0,10555,5125
22256,0,0,0,10571,5109
22258,0,0,0,10572,5108
22259,0,0,0,10573,5107
22276,0,0,0,10589,5091
22311,0,0,0,10590,5090
22321,0,0,0,10574,5106
22321,0,0,0,10566,5114
22322,0,0,0,10565,5115
22322,0,0,0,10564,5116
22322,0,0,0,10436,5244
22323,0,0,0,10437,5243
22327,0,0,0,10438,5242
22332,0,0,0,10439,5241
22337,0,0,0,10567,5113
22339,0,0,0,10568,5112
22346,0,0,0,10600,5080
22359,0,0,0,10608,5072
22365,0,0,0,10624,5056
22367,0,0,0,10656,5024
22368,0,0,0,10688,4992
22371,0,0,0,10816,4864
22371,0,0,0,10848,4832
22374,0,0,0,10912,4768
22381,0,0,0,10913,4767
22391,0,0,0,10917,4763
22394,0,0,0,10918,4762
22397,0,0,0,10926,4754
22400,0,0,0,11054,4626
22404,0,0,0,11055,4625
22417,0,0,0,11311,4369
22422,0,0,0,11312,4368
22437,0,0,0,11316,4364
22443,0,0,0,11315,4365
22443,0,0,0,11307,4373
22443,0,0,0,11306,4374
22444,0,0,0,11562,4118
22445,0,0,0,11563,4117
22451,0,0,0,11564,4116
22455,0,0,0,11565,4115
22457,0,0,0,11566,4114
22466,0,0,0,11630,4050
22471,0,0,0,11631,4049
22475,0,0,0,11632,4048
22479,0,0,0,11633,4047
22485,0,0,0,11889,3791
22495,0,0,0,11921,3759
22499,0,0,0,11922,3758
22500,0,0,0,11923,3757
22515,0,0,0,11924,3756
22540,0,0,0,12180,3500
22553,0,0,0,12181,3499
22558,0,0,0,12309,3371
22564,0,0,0,12308,3372
22564,0,0,0,12276,3404
22565,0,0,0,12244,3436
22567,0,0,0,12276,3404
22578,0,0,0,12278,3402
22592,0,0,0,12279,3401
22626,0,0,0,12311,3369
22633,0,0,0,12567,3113
22676,0,0,0,12568,3112
22685,0,0,0,12567,3113
22686,0,0,0,12566,3114
22686,0,0,0,12565,3115
22686,0,0,0,12437,3243
22688,0,0,0,12438,3242
22690,0,0,0,12439,3241
22706,0,0,0,12567,3113
22707,0,0,0,12568,3112
22735,0,0,0,12576,3104
22737,0,0,0,12704,2976
22737,0,0,0,12705,2975
22739,0,0,0,12709,2971
22747,0,0,0,12837,2843
22801,0,0,0,12838,2842
22801,0,0,0,12839,2841
22806,0,0,0,12840,2840
22807,0,0,0,12836,2844
22808,0,0,0,12835,2845
22810,0,0,0,12836,2844
22823,0,0,0,12840,2840
22881,0,0,0,12841,2839
22886,0,0,0,12842,2838
22893,0,0,0,12843,2837
22930,0,0,0,12842,2838
22931,0,0,0,12843,2837
22942,0,0,0,12844,2836
22950,0,0,0,12845,2835
22951,0,0,0,12847,2833
22954,0,0,0,12975,2705
22960,0,0,0,13103,2577
22990,0,0,0,13107,2573
22996,0,0,0,13108,2572
23016,0,0,0,13109,2571
23029,0,0,0,13110,2570
23052,0,0,0,13109,2571
23054,0,0,0,13110,2570
23112,0,0,0,13366,2314
23116,0,0,0,13367,2313
23117,0,0,0,13368,2312
23126,0,0,0,13369,2311
23126,0,0,0,13370,2310
23173,0,0,0,13362,2318
23176,0,0,0,13370,2310
23211,0,0,0,13371,2309
23232,0,0,0,13372,2308
23239,0,0,0,13373,2307
23244,0,0,0,13374,2306
23282,0,0,0,13378,2302
23293,0,0,0,13386,2294
23294,0,0,0,13258,2422
23294,0,0,0,13257,2423
23294,0,0,0,13256,2424
23294,0,0,0,13255,2425
23294,0,0,0,13254,2426
23294,0,0,0,13222,2458
23294,0,0,0,13158,2522
23295,0,0,0,13157,2523
23297,0,0,0,13158,2522
23355,0,0,0,13159,2521
23357,0,0,0,13160,2520
23416,0,0,0,13159,2521
23417,0,0,0,13143,2537
23418,0,0,0,13144,2536
23433,0,0,0,13145,2535
23538,0,0,0,13017,2663
23539,0,0,0,13009,2671
23541,0,0,0,13137,2543
23625,0,0,0,13265,2415
23634,0,0,0,13266,2414
23660,0,0,0,13010,2670
23662,0,0,0,13266,2414
23781,0,0,0,13010,2670
23781,0,0,0,13009,2671
23782,0,0,0,13008,2672
23784,0,0,0,13009,2671
23789,0,0,0,13041,2639
23836,0,0,0,13057,2623
23862,0,0,0,13058,2622
23904,0,0,0,12802,2878
23906,0,0,0,13058,2622
23938,0,0,0,13059,2621
23942,0,0,0,13187,2493
23956,0,0,0,13188,2492
23972,0,0,0,13196,2484
24026,0,0,0,13188,2492
24027,0,0,0,13196,2484
24056,0,0,0,13212,2468
24088,0,0,0,13228,2452
24109,0,0,0,13229,2451
24147,0,0,0,13221,2459
24147,0,0,0,13220,2460
24148,0,0,0,13092,2588
24149,0,0,0,13220,2460
24234,0,0,0,13348,2332
24268,0,0,0,13344,2336
24268,0,0,0,13328,2352
24268,0,0,0,13320,2360
24268,0,0,0,13319,2361
24268,0,0,0,13318,2362
24268,0,0,0,13286,2394
24268,0,0,0,13254,2426
24268,0,0,0,12998,2682
24269,0,0,0,12994,2686
24272,0,0,0,12998,2682
24370,0,0,0,13254,2426
24391,0,0,0,13253,2427
24393,0,0,0,13254,2426
24512,0,0,0,13126,2554
24515,0,0,0,12998,2682
24517,0,0,0,13126,2554
24538,0,0,0,13134,2546
24566,0,0,0,13138,2542
24596,0,0,0,13394,2286
25012,0,0,0,13522,2158
25073,0,0,0,13490,2190
25084,0,0,0,13234,2446
25096,0,0,0,13233,2447
25096,0,0,0,13232,2448
25096,0,0,0,13216,2464
25096,0,0,0,13212,2468
25096,0,0,0,13211,2469
25096,0,0,0,13203,2477
25096,0,0,0,13187,2493
25096,0,0,0,13186,2494
25096,0,0,0,12930,2750
25096,0,0,0,12929,2751
25096,0,0,0,12928,2752
25096,0,0,0,12927,2753
25098,0,0,0,12926,2754
25098,0,0,0,12910,2770
25098,0,0,0,12909,2771
25098,0,0,0,12908,2772
25098,0,0,0,12900,2780
25098,0,0,0,12899,2781
25098,0,0,0,12898,2782
25100,0,0,0,12914,2766
25101,0,0,0,12882,2798
25103,0,0,0,12914,2766
25104,0,0,0,12913,2767
25106,0,0,0,12914,2766
25107,0,0,0,12786,2894
25109,0,0,0,12914,2766
25110,0,0,0,12658,3022
25112,0,0,0,12914,2766
25113,0,0,0,12906,2774
25115,0,0,0,12914,2766
25116,0,0,0,12913,2767
25118,0,0,0,12914,2766
25119,0,0,0,12910,2770
25120,0,0,0,12914,2766
25121,0,0,0,12906,2774
25123,0,0,0,12914,2766
25123,0,0,0,12906,2774
25128,0,0,0,12914,2766
25221,0,0,0,12913,2767
25285,0,0,0,12917,2763
25387,0,0,0,13173,2507
25407,0,0,0,13237,2443
25418,0,0,0,13233,2447
25479,0,0,0,13229,2451
25479,0,0,0,13228,2452
25479,0,0,0,13224,2456
25479,0,0,0,13216,2464
25479,0,0,0,13212,2468
25489,0,0,0,13213,2467
25508,0,0,0,13212,2468
25508,0,0,0,13196,2484
25508,0,0,0,13068,2612
25508,0,0,0,13067,2613
25508,0,0,0,13066,2614
25508,0,0,0,13062,2618
25508,0,0,0,13058,2622
25508,0,0,0,13054,2626
25508,0,0,0,13053,2627
25508,0,0,0,13021,2659
25508,0,0,0,13013,2667
25510,0,0,0,12997,2683
25510,0,0,0,12981,2699
25510,0,0,0,12973,2707
25510,0,0,0,12969,2711
25510,0,0,0,12961,2719
25510,0,0,0,12960,2720
25510,0,0,0,12959,2721
25510,0,0,0,12703,2977
25510,0,0,0,12575,3105
25510,0,0,0,12574,3106
25595,0,0,0,12570,3110
25595,0,0,0,12826,2854
25609,0,0,0,12834,2846
25746,0,0,0,12838,2842
25760,0,0,0,12710,2970
25782,0,0,0,12718,2962
25792,0,0,0,12719,2961
25825,0,0,0,12718,2962
25828,0,0,0,12717,2963
25830,0,0,0,12718,2962
25831,0,0,0,12717,2963
25832,0,0,0,12718,2962
25833,0,0,0,12716,2964
25834,0,0,0,12718,2962
25846,0,0,0,12714,2966
25847,0,0,0,12718,2962
25850,0,0,0,12462,3218
25851,0,0,0,12718,2962
25854,0,0,0,12717,2963
25857,0,0,0,12718,2962
25860,0,0,0,12710,2970
25861,0,0,0,12718,2962
25864,0,0,0,12714,2966
25865,0,0,0,12718,2962
25867,0,0,0,12717,2963
25869,0,0,0,12718,2962
25870,0,0,0,12590,3090
25870,0,0,0,12589,3091
25870,0,0,0,12587,3093
25870,0,0,0,12586,3094
25870,0,0,0,12585,3095
25870,0,0,0,12584,3096
25870,0,0,0,12583,3097
25870,0,0,0,12455,3225
25870,0,0,0,12454,3226
25870,0,0,0,12453,3227
25870,0,0,0,12452,3228
25870,0,0,0,12420,3260
25870,0,0,0,12416,3264
25870,0,0,0,12415,3265
25870,0,0,0,12414,3266
25870,0,0,0,12398,3282
25872,0,0,0,12400,3280
25875,0,0,0,12384,3296
25875,0,0,0,12256,3424
25875,0,0,0,12000,3680
25876,0,0,0,11999,3681
25877,0,0,0,12000,3680
25879,0,0,0,11999,3681
25880,0,0,0,12000,3680
25881,0,0,0,11984,3696
25881,0,0,0,11985,3695
25882,0,0,0,12001,3679
25883,0,0,0,12000,3680
25884,0,0,0,11999,3681
25884,0,0,0,12000,3680
25885,0,0,0,12001,3679
25886,0,0,0,11985,3695
25887,0,0,0,12001,3679
25889,0,0,0,11997,3683
25891,0,0,0,12001,3679
25892,0,0,0,12000,3680
25893,0,0,0,12001,3679
25895,0,0,0,11969,3711
25896,0,0,0,12001,3679
25897,0,0,0,11997,3683
25899,0,0,0,12125,3555
25899,0,0,0,12129,3551
25901,0,0,0,12127,3553
25902,0,0,0,12129,3551
25904,0,0,0,12113,3567
25905,0,0,0,12129,3551
25908,0,0,0,12128,3552
25909,0,0,0,12129,3551
25938,0,0,0,12145,3535
25947,0,0,0,12146,3534
25947,0,0,0,12130,3550
25948,0,0,0,12146,3534
25977,0,0,0,12018,3662
25983,0,0,0,12022,3658
25997,0,0,0,11766,3914
25998,0,0,0,12022,3658
26000,0,0,0,11894,3786
26001,0,0,0,12022,3658
26002,0,0,0,12030,3650
26003,0,0,0,11902,3778
26004,0,0,0,12030,3650
26006,0,0,0,12028,3652
26007,0,0,0,12030,3650
26008,0,0,0,12029,3651
26009,0,0,0,12030,3650
26011,0,0,0,11902,3778
26011,0,0,0,11910,3770
26012,0,0,0,12038,3642
26014,0,0,0,11910,3770
26015,0,0,0,12038,3642
26016,0,0,0,11910,3770
26017,0,0,0,12038,3642
26019,0,0,0,11782,3898
26020,0,0,0,11814,3866
26021,0,0,0,12070,3610
26022,0,0,0,12068,3612
26023,0,0,0,12070,3610
26024,0,0,0,11814,3866
26025,0,0,0,12070,3610
26028,0,0,0,12054,3626
26029,0,0,0,12070,3610
26032,0,0,0,12054,3626
26033,0,0,0,12070,3610
26035,0,0,0,12054,3626
26036,0,0,0,12070,3610
26039,0,0,0,11942,3738
26040,0,0,0,12070,3610
