time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
35205,0,0,0,0,512
35345.3,0,0,0,4,508
35345.3,0,0,0,0,512
35346.3,0,0,0,4,508
35346.3,0,0,0,0,512
35347.3,0,0,0,4,508
35347.3,0,0,0,0,512
35349.3,0,0,0,4,508
35349.3,0,0,0,0,512
35351.3,0,0,0,4,508
35351.3,0,0,0,0,512
35353.3,0,0,0,4,508
35353.3,0,0,0,0,512
35354.3,0,0,0,4,508
35354.3,0,0,0,0,512
35355.3,0,0,0,4,508
35437,0,0,0,8,504
35437.1,0,0,0,0,512
35439.1,0,0,0,8,504
35439.1,0,0,0,0,512
35440.1,0,0,0,8,504
35440.1,0,0,0,4,508
35482,0,0,0,20,492
35482,0,0,0,4,508
35486,0,0,0,20,492
35486.1,0,0,0,4,508
35486.1,0,0,0,0,512
35509.1,0,0,0,16,496
35509.1,0,0,0,0,512
35532.1,0,0,0,16,496
35532.1,0,0,0,0,512
35555.1,0,0,0,16,496
35555.1,0,0,0,0,512
35559.1,0,0,0,2,510
35559.1,0,0,0,1,511
35559.1,0,0,0,0,512
35570.1,0,0,0,16,496
35570.1,0,0,0,0,512
35585.1,0,0,0,16,496
35585.1,0,0,0,0,512
35600.1,0,0,0,16,496
35600.1,0,0,0,0,512
35615.1,0,0,0,16,496
35615.1,0,0,0,0,512
35629.1,0,0,0,16,496
35629.1,0,0,0,0,512
35631.1,0,0,0,16,496
35631.1,0,0,0,0,512
35634.1,0,0,0,16,496
35634.1,0,0,0,0,512
35636.1,0,0,0,16,496
35636.1,0,0,0,0,512
35637.1,0,0,0,16,496
35637.1,0,0,0,0,512
35638.1,0,0,0,16,496
35638.1,0,0,0,0,512
35639.1,0,0,0,16,496
35639.1,0,0,0,0,512
35640.1,0,0,0,16,496
35640.1,0,0,0,0,512
35642.1,0,0,0,16,496
35642.1,0,0,0,0,512
35643.1,0,0,0,16,496
35643.1,0,0,0,0,512
35644.1,0,0,0,16,496
35644.1,0,0,0,0,512
35645.1,0,0,0,16,496
35645.1,0,0,0,0,512
35646.1,0,0,0,16,496
35646.1,0,0,0,0,512
35647.1,0,0,0,16,496
35647.1,0,0,0,0,512
35648.1,0,0,0,16,496
35648.1,0,0,0,0,512
35649.1,0,0,0,16,496
35649.1,0,0,0,0,512
35650.1,0,0,0,16,496
35650.1,0,0,0,0,512
35651.1,0,0,0,16,496
35651.1,0,0,0,0,512
35653.1,0,0,0,16,496
35653.1,0,0,0,0,512
35655.1,0,0,0,16,496
35655.1,0,0,0,0,512
35656.1,0,0,0,16,496
35656.1,0,0,0,0,512
35657.1,0,0,0,16,496
35657.1,0,0,0,0,512
35658.1,0,0,0,16,496
35658.1,0,0,0,0,512
35659.1,0,0,0,16,496
35659.1,0,0,0,0,512
35660.1,0,0,0,16,496
35660.1,0,0,0,0,512
35661.1,0,0,0,16,496
35661.1,0,0,0,0,512
35663.1,0,0,0,16,496
35663.1,0,0,0,0,512
35664.1,0,0,0,16,496
35664.1,0,0,0,0,512
35666.1,0,0,0,16,496
35666.1,0,0,0,0,512
35667.1,0,0,0,16,496
35667.1,0,0,0,0,512
35669.1,0,0,0,16,496
35669.1,0,0,0,0,512
35731,0,0,0,1,511
35731,0,0,0,0,512
35798.1,0,0,0,1,511
35798.1,0,0,0,0,512
36029,0,0,0,1,511
36029,0,0,0,0,512
36154.1,0,0,0,4,508
36154.1,0,0,0,0,512
36191.1,0,0,0,4,508
36191.1,0,0,0,0,512
36218,0,0,0,1,511
36218,0,0,0,0,512
36240,0,0,0,1,511
36240,0,0,0,0,512
36289,0,0,0,1,511
36289,0,0,0,0,512
36465.1,0,0,0,1,511
36465.1,0,0,0,0,512
36560,0,0,0,1,511
36560,0,0,0,0,512
36584,0,0,0,4,508
36584,0,0,0,0,512
36595,0,0,0,1,511
36595,0,0,0,0,512
36627,0,0,0,1,511
36627,0,0,0,0,512
36719,0,0,0,1,511
36719,0,0,0,0,512
36728.1,0,0,0,1,511
36728.1,0,0,0,0,512
36820,0,0,0,1,511
36820,0,0,0,0,512
36832.1,0,0,0,4,508
36832.1,0,0,0,0,512
36896.1,0,0,0,4,508
36896.1,0,0,0,0,512
37005,0,0,0,1,511
37005,0,0,0,0,512
37049,0,0,0,1,511
37049,0,0,0,0,512
37111,0,0,0,1,511
37111,0,0,0,0,512
37190,0,0,0,4,508
37190,0,0,0,0,512
37246,0,0,0,1,511
37246,0,0,0,0,512
37320,0,0,0,1,511
37320,0,0,0,0,512
37380,0,0,0,1,511
37380,0,0,0,0,512
37409,0,0,0,1,511
37409,0,0,0,0,512
37419,0,0,0,1,511
37419,0,0,0,0,512
37508.1,0,0,0,4,508
37508.1,0,0,0,0,512
37580,0,0,0,1,511
37580,0,0,0,0,512
37649,0,0,0,1,511
37649,0,0,0,0,512
37667,0,0,0,2,510
37667,0,0,0,0,512
37787,0,0,0,4,508
37787,0,0,0,0,512
37899,0,0,0,1,511
37899,0,0,0,0,512
38000,0,0,0,1,511
38000,0,0,0,0,512
38049,0,0,0,1,511
38049,0,0,0,0,512
38094,0,0,0,1,511
38094,0,0,0,0,512
38117.1,0,0,0,4,508
38117.1,0,0,0,0,512
38219,0,0,0,16,496
38219,0,0,0,0,512
38226.1,0,0,0,1,511
38226.1,0,0,0,0,512
38322,0,0,0,1,511
38322,0,0,0,0,512
38370,0,0,0,1,511
38370,0,0,0,0,512
38377.1,0,0,0,1,511
38377.1,0,0,0,0,512
38391,0,0,0,1,511
38391,0,0,0,0,512
38398,0,0,0,1,511
38398,0,0,0,0,512
38431.1,0,0,0,1,511
38431.1,0,0,0,0,512
38595,0,0,0,1,511
38595,0,0,0,0,512
38617.1,0,0,0,16,496
38617.1,0,0,0,0,512
38618.1,0,0,0,16,496
38618.1,0,0,0,0,512
38619.1,0,0,0,16,496
38619.1,0,0,0,0,512
38620.1,0,0,0,16,496
38620.1,0,0,0,0,512
38622.1,0,0,0,16,496
38622.1,0,0,0,8,504
38622.1,0,0,0,4,508
38622.1,0,0,0,2,510
38624.1,0,0,0,4,508
38746,0,0,0,5,507
38746,0,0,0,4,508
38759,0,0,0,0,512
38761,0,0,0,4,508
38825,0,0,0,5,507
38825,0,0,0,4,508
38859,0,0,0,5,507
38859,0,0,0,4,508
38939,0,0,0,5,507
38939,0,0,0,4,508
38947,0,0,0,5,507
38947,0,0,0,4,508
38984,0,0,0,5,507
38984,0,0,0,4,508
39043,0,0,0,5,507
39043,0,0,0,4,508
39058,0,0,0,5,507
39058,0,0,0,4,508
39121,0,0,0,5,507
39121,0,0,0,4,508
39127,0,0,0,0,512
39129,0,0,0,4,508
39149,0,0,0,5,507
39149,0,0,0,4,508
39237.1,0,0,0,8,504
39237.1,0,0,0,4,508
39361,0,0,0,5,507
39361,0,0,0,4,508
39365,0,0,0,5,507
39365,0,0,0,4,508
39615,0,0,0,0,512
39618,0,0,0,4,508
39623,0,0,0,5,507
39623,0,0,0,4,508
39689,0,0,0,8,504
39689,0,0,0,4,508
39768,0,0,0,5,507
39768,0,0,0,4,508
39818,0,0,0,5,507
39818,0,0,0,4,508
39836.1,0,0,0,5,507
39836.1,0,0,0,4,508
39869,0,0,0,5,507
39869,0,0,0,4,508
39904.1,0,0,0,5,507
39904.1,0,0,0,4,508
39936.1,0,0,0,12,500
39936.1,0,0,0,4,508
39970,0,0,0,5,507
39970,0,0,0,4,508
39996,0,0,0,5,507
39996,0,0,0,4,508
39996.1,0,0,0,5,507
39996.1,0,0,0,4,508
40027,0,0,0,5,507
40027,0,0,0,4,508
40029,0,0,0,5,507
40029,0,0,0,4,508
40031,0,0,0,5,507
40031,0,0,0,4,508
40064,0,0,0,5,507
40064,0,0,0,4,508
40096.1,0,0,0,8,504
40096.1,0,0,0,4,508
40140.1,0,0,0,5,507
40140.1,0,0,0,4,508
40162,0,0,0,5,507
40162,0,0,0,4,508
40199,0,0,0,5,507
40199,0,0,0,4,508
40424.1,0,0,0,5,507
40424.1,0,0,0,4,508
40464,0,0,0,0,512
40466,0,0,0,4,508
40520,0,0,0,5,507
40520,0,0,0,4,508
40531,0,0,0,5,507
40531,0,0,0,4,508
40704,0,0,0,5,507
40704,0,0,0,4,508
40761.1,0,0,0,8,504
40761.1,0,0,0,4,508
40800.1,0,0,0,5,507
40800.1,0,0,0,4,508
40828,0,0,0,0,512
40829,0,0,0,4,508
41070,0,0,0,0,512
41072,0,0,0,4,508
41195,0,0,0,6,506
41195,0,0,0,4,508
41287,0,0,0,5,507
41287,0,0,0,4,508
41287,0,0,0,5,507
41287,0,0,0,4,508
41377,0,0,0,8,504
41377,0,0,0,4,508
41407,0,0,0,5,507
41407,0,0,0,4,508
41448.1,0,0,0,8,504
41448.1,0,0,0,0,512
41451.1,0,0,0,8,504
41451.1,0,0,0,4,508
41675,0,0,0,0,512
41676,0,0,0,4,508
41765,0,0,0,5,507
41765,0,0,0,4,508
41820,0,0,0,5,507
41820,0,0,0,4,508
41832.1,0,0,0,8,504
41832.1,0,0,0,0,512
41835.1,0,0,0,8,504
41835.1,0,0,0,0,512
41858.1,0,0,0,4,508
41858.1,0,0,0,0,512
41859.1,0,0,0,4,508
41859.2,0,0,0,0,512
42268.1,0,0,0,8,504
42268.1,0,0,0,0,512
42269.1,0,0,0,8,504
42269.1,0,0,0,4,508
42423,0,0,0,5,507
42423,0,0,0,4,508
42462,0,0,0,8,504
42462,0,0,0,4,508
42475,0,0,0,5,507
42475,0,0,0,4,508
42497,0,0,0,5,507
42497,0,0,0,4,508
42635,0,0,0,5,507
42635,0,0,0,4,508
42648,0,0,0,5,507
42648,0,0,0,4,508
42668,0,0,0,5,507
42668,0,0,0,4,508
42668,0,0,0,5,507
42668,0,0,0,4,508
42673,0,0,0,5,507
42673,0,0,0,4,508
42763,0,0,0,2,510
42764,0,0,0,4,508
42898,0,0,0,5,507
42898,0,0,0,4,508
42913,0,0,0,5,507
42913,0,0,0,4,508
42920,0,0,0,6,506
42920,0,0,0,4,508
42924,0,0,0,5,507
42924,0,0,0,4,508
43127.1,0,0,0,8,504
43127.1,0,0,0,4,508
43155,0,0,0,5,507
43155,0,0,0,4,508
43155.1,0,0,0,12,500
43155.1,0,0,0,4,508
43198.1,0,0,0,5,507
43198.1,0,0,0,4,508
43209.1,0,0,0,5,507
43209.1,0,0,0,4,508
43279,0,0,0,5,507
43279,0,0,0,4,508
43330.1,0,0,0,5,507
43330.1,0,0,0,4,508
43380,0,0,0,2,510
43386,0,0,0,4,508
43429,0,0,0,5,507
43429,0,0,0,4,508
43449,0,0,0,5,507
43449,0,0,0,4,508
43461,0,0,0,5,507
43461,0,0,0,4,508
43564,0,0,0,5,507
43564,0,0,0,4,508
43576,0,0,0,5,507
43576,0,0,0,4,508
43745,0,0,0,132,380
43745,0,0,0,4,508
43777.1,0,0,0,12,500
43777.1,0,0,0,4,508
43817,0,0,0,132,380
43817,0,0,0,4,508
43855,0,0,0,0,512
43857,0,0,0,4,508
43893,0,0,0,132,380
43893,0,0,0,4,508
43905,0,0,0,132,380
43905,0,0,0,4,508
43911.1,0,0,0,8,504
43911.1,0,0,0,4,508
43917,0,0,0,132,380
43917,0,0,0,4,508
43918,0,0,0,132,380
43918,0,0,0,100,412
43918,0,0,0,68,444
43918,0,0,0,36,476
43918,0,0,0,4,508
43919,0,0,0,36,476
43919,0,0,0,68,444
43919,0,0,0,4,508
43920,0,0,0,36,476
43920,0,0,0,68,444
43920,0,0,0,132,380
43920,0,0,0,4,508
43922,0,0,0,132,380
43922,0,0,0,4,508
43924,0,0,0,132,380
43924,0,0,0,4,508
43925,0,0,0,132,380
43925,0,0,0,68,444
43925,0,0,0,4,508
43926,0,0,0,68,444
43926,0,0,0,132,380
43926,0,0,0,4,508
43928,0,0,0,132,380
43928,0,0,0,4,508
43929,0,0,0,132,380
43929,0,0,0,4,508
43930,0,0,0,132,380
43930,0,0,0,100,412
43930,0,0,0,68,444
43930,0,0,0,36,476
43930,0,0,0,4,508
43931,0,0,0,36,476
43931,0,0,0,68,444
43931,0,0,0,100,412
43931,0,0,0,132,380
43931,0,0,0,4,508
43933,0,0,0,132,380
43933,0,0,0,100,412
43933,0,0,0,36,476
43933,0,0,0,4,508
43934,0,0,0,36,476
43934,0,0,0,100,412
43934,0,0,0,132,380
43934.1,0,0,0,4,508
43935.1,0,0,0,132,380
43935.1,0,0,0,4,508
43936.1,0,0,0,132,380
43936.1,0,0,0,4,508
43937,0,0,0,5,507
43937,0,0,0,4,508
43938.1,0,0,0,132,380
43938.1,0,0,0,4,508
43939.1,0,0,0,132,380
43939.1,0,0,0,4,508
43941.1,0,0,0,132,380
43941.1,0,0,0,4,508
43943.1,0,0,0,132,380
43943.1,0,0,0,100,412
43943.1,0,0,0,68,444
43943.1,0,0,0,36,476
43943.1,0,0,0,4,508
43944.1,0,0,0,36,476
43944.1,0,0,0,68,444
43944.1,0,0,0,36,476
43944.1,0,0,0,4,508
43945.1,0,0,0,36,476
43945.1,0,0,0,68,444
43945.1,0,0,0,100,412
43945.1,0,0,0,132,380
43945.1,0,0,0,4,508
43947.1,0,0,0,132,380
43947.1,0,0,0,4,508
43948.1,0,0,0,132,380
43948.1,0,0,0,4,508
43949.1,0,0,0,132,380
43949.1,0,0,0,4,508
43950.1,0,0,0,132,380
43950.1,0,0,0,4,508
43952.1,0,0,0,132,380
43952.1,0,0,0,4,508
43954.1,0,0,0,132,380
43954.1,0,0,0,4,508
43955.1,0,0,0,132,380
43955.1,0,0,0,100,412
43955.1,0,0,0,68,444
43955.1,0,0,0,36,476
43955.1,0,0,0,4,508
43956.1,0,0,0,36,476
43956.1,0,0,0,68,444
43956.1,0,0,0,100,412
43956.1,0,0,0,132,380
43956.1,0,0,0,4,508
43957.1,0,0,0,132,380
43957.1,0,0,0,4,508
43959.1,0,0,0,132,380
43959.1,0,0,0,4,508
43963.1,0,0,0,132,380
43963.1,0,0,0,4,508
43964.1,0,0,0,132,380
43964.1,0,0,0,4,508
43965.1,0,0,0,132,380
43965.1,0,0,0,4,508
43966.1,0,0,0,132,380
43966.1,0,0,0,100,412
43966.1,0,0,0,36,476
43966.1,0,0,0,4,508
43967.1,0,0,0,68,444
43967.1,0,0,0,100,412
43967.1,0,0,0,68,444
43967.1,0,0,0,36,476
43967.1,0,0,0,4,508
43968.1,0,0,0,36,476
43968.1,0,0,0,4,508
43968.1,0,0,0,36,476
43968.1,0,0,0,68,444
43968.1,0,0,0,36,476
43968.1,0,0,0,4,508
43969.1,0,0,0,36,476
43969.1,0,0,0,68,444
43969.1,0,0,0,36,476
43969.1,0,0,0,20,492
43969.1,0,0,0,4,508
43969.1,0,0,0,36,476
43969.1,0,0,0,68,444
43969.1,0,0,0,4,508
43971.1,0,0,0,36,476
43971.1,0,0,0,4,508
43971.1,0,0,0,20,492
43971.1,0,0,0,36,476
43971.1,0,0,0,4,508
43971.1,0,0,0,68,444
43971.1,0,0,0,36,476
43971.1,0,0,0,20,492
43971.1,0,0,0,12,500
43971.1,0,0,0,4,508
43972.1,0,0,0,12,500
43972.1,0,0,0,20,492
43972.1,0,0,0,4,508
43973.1,0,0,0,36,476
43973.1,0,0,0,4,508
43973.1,0,0,0,36,476
43973.1,0,0,0,4,508
43973.1,0,0,0,36,476
43973.1,0,0,0,52,460
43973.1,0,0,0,20,492
43973.1,0,0,0,4,508
43973.1,0,0,0,20,492
43973.1,0,0,0,4,508
43974.1,0,0,0,20,492
43974.1,0,0,0,4,508
43974.1,0,0,0,20,492
43974.1,0,0,0,4,508
43975.1,0,0,0,36,476
43975.1,0,0,0,4,508
43975.1,0,0,0,20,492
43975.1,0,0,0,4,508
43975.1,0,0,0,20,492
43975.1,0,0,0,4,508
43976,0,0,0,2,510
43976.1,0,0,0,34,478
43976.1,0,0,0,18,494
43976.1,0,0,0,2,510
43976.1,0,0,0,34,478
43976.1,0,0,0,18,494
43976.1,0,0,0,34,478
43976.1,0,0,0,18,494
43976.1,0,0,0,34,478
43976.1,0,0,0,18,494
43976.1,0,0,0,2,510
43977.1,0,0,0,18,494
43977.1,0,0,0,2,510
43977.1,0,0,0,18,494
43977.1,0,0,0,34,478
43977.1,0,0,0,50,462
43977.1,0,0,0,34,478
43977.1,0,0,0,18,494
43977.1,0,0,0,34,478
43977.1,0,0,0,18,494
43977.1,0,0,0,2,510
43978,0,0,0,4,508
43978.1,0,0,0,20,492
43978.1,0,0,0,4,508
43978.1,0,0,0,20,492
43978.1,0,0,0,4,508
43978.1,0,0,0,20,492
43978.1,0,0,0,4,508
43978.1,0,0,0,20,492
43978.1,0,0,0,4,508
43979.1,0,0,0,20,492
43979.1,0,0,0,4,508
43979.1,0,0,0,20,492
43979.1,0,0,0,4,508
43979.1,0,0,0,20,492
43979.1,0,0,0,36,476
43979.1,0,0,0,52,460
43979.1,0,0,0,36,476
43979.1,0,0,0,52,460
43979.1,0,0,0,36,476
43979.1,0,0,0,20,492
43979.1,0,0,0,4,508
43980.1,0,0,0,20,492
43980.1,0,0,0,4,508
43980.1,0,0,0,20,492
43980.1,0,0,0,4,508
43980.1,0,0,0,20,492
43980.1,0,0,0,36,476
43980.1,0,0,0,20,492
43980.1,0,0,0,36,476
43980.1,0,0,0,20,492
43980.2,0,0,0,4,508
43981.1,0,0,0,20,492
43981.1,0,0,0,4,508
43981.1,0,0,0,20,492
43981.1,0,0,0,4,508
43981.1,0,0,0,20,492
43981.1,0,0,0,36,476
43981.1,0,0,0,20,492
43981.2,0,0,0,36,476
43981.2,0,0,0,20,492
43981.2,0,0,0,4,508
43982.1,0,0,0,20,492
43982.1,0,0,0,4,508
43982.1,0,0,0,20,492
43982.1,0,0,0,4,508
43982.1,0,0,0,20,492
43982.1,0,0,0,36,476
43982.2,0,0,0,20,492
43982.2,0,0,0,36,476
43982.2,0,0,0,20,492
43982.2,0,0,0,36,476
43982.2,0,0,0,20,492
43982.2,0,0,0,4,508
43983.1,0,0,0,20,492
43983.1,0,0,0,4,508
43983.2,0,0,0,20,492
43983.2,0,0,0,36,476
43983.2,0,0,0,52,460
43983.2,0,0,0,36,476
43983.2,0,0,0,20,492
43983.2,0,0,0,36,476
43983.2,0,0,0,20,492
43983.2,0,0,0,4,508
43984.1,0,0,0,20,492
43984.1,0,0,0,36,476
43984.1,0,0,0,20,492
43984.1,0,0,0,4,508
43984.2,0,0,0,20,492
43984.2,0,0,0,4,508
43984.2,0,0,0,20,492
43984.2,0,0,0,4,508
43985.1,0,0,0,20,492
43985.1,0,0,0,36,476
43985.1,0,0,0,20,492
43985.1,0,0,0,4,508
43985.2,0,0,0,20,492
43985.2,0,0,0,4,508
43985.2,0,0,0,20,492
43985.2,0,0,0,36,476
43985.2,0,0,0,20,492
43985.2,0,0,0,4,508
43986.1,0,0,0,20,492
43986.1,0,0,0,36,476
43986.1,0,0,0,20,492
43986.1,0,0,0,4,508
43986.2,0,0,0,20,492
43986.2,0,0,0,4,508
43986.2,0,0,0,20,492
43986.2,0,0,0,36,476
43986.2,0,0,0,20,492
43986.2,0,0,0,4,508
43987.1,0,0,0,20,492
43987.1,0,0,0,36,476
43987.1,0,0,0,20,492
43987.1,0,0,0,4,508
43987.2,0,0,0,20,492
43987.2,0,0,0,4,508
43987.2,0,0,0,20,492
43987.2,0,0,0,4,508
43987.2,0,0,0,20,492
43987.2,0,0,0,36,476
43987.2,0,0,0,20,492
43987.2,0,0,0,4,508
43988.1,0,0,0,20,492
43988.1,0,0,0,36,476
43988.2,0,0,0,20,492
43988.2,0,0,0,4,508
43988.2,0,0,0,20,492
43988.2,0,0,0,4,508
43988.2,0,0,0,20,492
43988.2,0,0,0,36,476
43988.2,0,0,0,20,492
43988.2,0,0,0,4,508
43989.2,0,0,0,20,492
43989.2,0,0,0,36,476
43989.2,0,0,0,20,492
43989.2,0,0,0,4,508
43989.2,0,0,0,20,492
43989.2,0,0,0,36,476
43989.2,0,0,0,20,492
43989.2,0,0,0,4,508
43989.2,0,0,0,20,492
43989.2,0,0,0,4,508
43990.2,0,0,0,20,492
43990.2,0,0,0,36,476
43990.2,0,0,0,20,492
43990.2,0,0,0,4,508
43990.2,0,0,0,20,492
43990.2,0,0,0,4,508
43990.2,0,0,0,20,492
43990.2,0,0,0,36,476
43990.2,0,0,0,20,492
43990.2,0,0,0,4,508
43991.2,0,0,0,20,492
43991.2,0,0,0,4,508
43991.2,0,0,0,20,492
43991.2,0,0,0,4,508
43991.2,0,0,0,20,492
43991.2,0,0,0,4,508
43991.2,0,0,0,20,492
43991.2,0,0,0,36,476
43991.2,0,0,0,20,492
43991.2,0,0,0,4,508
43992.2,0,0,0,20,492
43992.2,0,0,0,4,508
43992.2,0,0,0,20,492
43992.2,0,0,0,4,508
43992.2,0,0,0,20,492
43992.2,0,0,0,36,476
43992.2,0,0,0,20,492
43992.2,0,0,0,4,508
43993.2,0,0,0,20,492
43993.2,0,0,0,36,476
43993.2,0,0,0,20,492
43993.2,0,0,0,4,508
43993.2,0,0,0,20,492
43993.2,0,0,0,4,508
43993.2,0,0,0,20,492
43993.2,0,0,0,4,508
43993.2,0,0,0,20,492
43993.2,0,0,0,4,508
43994.2,0,0,0,20,492
43994.2,0,0,0,36,476
43994.2,0,0,0,20,492
43994.2,0,0,0,4,508
43994.2,0,0,0,20,492
43994.2,0,0,0,4,508
43994.2,0,0,0,20,492
43994.2,0,0,0,4,508
43994.2,0,0,0,20,492
43994.2,0,0,0,4,508
43994.2,0,0,0,20,492
43994.2,0,0,0,4,508
43995.2,0,0,0,20,492
43995.2,0,0,0,36,476
43995.2,0,0,0,52,460
43995.2,0,0,0,36,476
43995.2,0,0,0,20,492
43995.2,0,0,0,4,508
43996.2,0,0,0,20,492
43996.2,0,0,0,36,476
43996.2,0,0,0,20,492
43996.2,0,0,0,36,476
43996.2,0,0,0,20,492
43996.2,0,0,0,4,508
43996.2,0,0,0,20,492
43996.2,0,0,0,4,508
43996.2,0,0,0,20,492
43996.2,0,0,0,4,508
43997.2,0,0,0,20,492
43997.2,0,0,0,4,508
43997.2,0,0,0,20,492
43997.2,0,0,0,36,476
43997.2,0,0,0,20,492
43997.2,0,0,0,4,508
43997.2,0,0,0,20,492
43997.2,0,0,0,4,508
43997.2,0,0,0,20,492
43997.2,0,0,0,4,508
43998.2,0,0,0,20,492
43998.2,0,0,0,36,476
43998.2,0,0,0,20,492
43998.2,0,0,0,4,508
43998.2,0,0,0,20,492
43998.2,0,0,0,4,508
43998.2,0,0,0,20,492
43998.2,0,0,0,4,508
43998.2,0,0,0,20,492
43998.2,0,0,0,4,508
43999.2,0,0,0,20,492
43999.2,0,0,0,4,508
43999.2,0,0,0,20,492
43999.2,0,0,0,4,508
43999.2,0,0,0,20,492
43999.2,0,0,0,4,508
43999.2,0,0,0,20,492
43999.2,0,0,0,4,508
43999.2,0,0,0,20,492
43999.2,0,0,0,4,508
44000.2,0,0,0,20,492
44000.2,0,0,0,4,508
44000.2,0,0,0,20,492
44000.2,0,0,0,4,508
44000.2,0,0,0,20,492
44000.2,0,0,0,4,508
44000.2,0,0,0,20,492
44000.2,0,0,0,4,508
44001.2,0,0,0,20,492
44001.2,0,0,0,4,508
44001.2,0,0,0,20,492
44001.2,0,0,0,4,508
44001.2,0,0,0,20,492
44001.2,0,0,0,4,508
44001.2,0,0,0,20,492
44001.2,0,0,0,4,508
44001.2,0,0,0,20,492
44001.2,0,0,0,4,508
44002.2,0,0,0,20,492
44002.2,0,0,0,4,508
44002.2,0,0,0,20,492
44002.2,0,0,0,4,508
44002.2,0,0,0,20,492
44002.2,0,0,0,4,508
44002.2,0,0,0,20,492
44002.2,0,0,0,4,508
44003.2,0,0,0,20,492
44003.2,0,0,0,4,508
44003.2,0,0,0,20,492
44003.2,0,0,0,36,476
44003.2,0,0,0,20,492
44003.2,0,0,0,4,508
44003.2,0,0,0,20,492
44003.2,0,0,0,4,508
44003.2,0,0,0,20,492
44003.2,0,0,0,4,508
44004.2,0,0,0,20,492
44004.2,0,0,0,4,508
44005.2,0,0,0,20,492
44005.2,0,0,0,4,508
44005.2,0,0,0,20,492
44005.2,0,0,0,36,476
44005.2,0,0,0,52,460
44005.2,0,0,0,36,476
44005.2,0,0,0,20,492
44005.2,0,0,0,4,508
44005.2,0,0,0,20,492
44005.2,0,0,0,4,508
44006.2,0,0,0,20,492
44006.2,0,0,0,4,508
44006.2,0,0,0,20,492
44006.2,0,0,0,4,508
44006.2,0,0,0,20,492
44006.2,0,0,0,4,508
44006.2,0,0,0,20,492
44006.2,0,0,0,4,508
44007.2,0,0,0,20,492
44007.2,0,0,0,4,508
44007.2,0,0,0,20,492
44007.2,0,0,0,4,508
44007.2,0,0,0,20,492
44007.2,0,0,0,4,508
44008.2,0,0,0,20,492
44008.2,0,0,0,4,508
44008.2,0,0,0,20,492
44008.2,0,0,0,36,476
44008.2,0,0,0,20,492
44008.2,0,0,0,4,508
44008.2,0,0,0,20,492
44008.2,0,0,0,4,508
44008.2,0,0,0,20,492
44008.2,0,0,0,4,508
44008.2,0,0,0,20,492
44008.2,0,0,0,4,508
44009.2,0,0,0,20,492
44009.2,0,0,0,4,508
44009.2,0,0,0,20,492
44009.2,0,0,0,4,508
44009.2,0,0,0,20,492
44009.2,0,0,0,4,508
44009.2,0,0,0,20,492
44009.2,0,0,0,4,508
44010.2,0,0,0,20,492
44010.2,0,0,0,36,476
44010.2,0,0,0,20,492
44010.2,0,0,0,4,508
44010.2,0,0,0,20,492
44010.2,0,0,0,4,508
44011.2,0,0,0,20,492
44011.2,0,0,0,4,508
44011.2,0,0,0,20,492
44011.2,0,0,0,4,508
44011.2,0,0,0,20,492
44011.2,0,0,0,4,508
44012.2,0,0,0,20,492
44012.2,0,0,0,4,508
44012.2,0,0,0,20,492
44012.2,0,0,0,4,508
44013.2,0,0,0,20,492
44013.2,0,0,0,4,508
44013.2,0,0,0,20,492
44013.2,0,0,0,4,508
44013.2,0,0,0,20,492
44013.2,0,0,0,4,508
44013.2,0,0,0,20,492
44013.2,0,0,0,4,508
44014.2,0,0,0,20,492
44014.2,0,0,0,4,508
44014.2,0,0,0,20,492
44014.2,0,0,0,4,508
44014.2,0,0,0,20,492
44014.2,0,0,0,4,508
44014.2,0,0,0,20,492
44014.2,0,0,0,36,476
44014.2,0,0,0,20,492
44014.2,0,0,0,4,508
44015.2,0,0,0,20,492
44015.2,0,0,0,4,508
44015.2,0,0,0,20,492
44015.2,0,0,0,36,476
44015.2,0,0,0,20,492
44015.2,0,0,0,4,508
44016.2,0,0,0,20,492
44016.2,0,0,0,4,508
44016.2,0,0,0,20,492
44016.2,0,0,0,4,508
44016.2,0,0,0,20,492
44016.2,0,0,0,36,476
44016.2,0,0,0,20,492
44016.2,0,0,0,4,508
44017.2,0,0,0,20,492
44017.2,0,0,0,4,508
44018.2,0,0,0,20,492
44018.2,0,0,0,4,508
44018.2,0,0,0,20,492
44018.2,0,0,0,36,476
44018.2,0,0,0,20,492
44018.2,0,0,0,4,508
44018.2,0,0,0,20,492
44018.2,0,0,0,4,508
44019.2,0,0,0,20,492
44019.2,0,0,0,4,508
44019.2,0,0,0,20,492
44019.2,0,0,0,36,476
44019.2,0,0,0,20,492
44019.2,0,0,0,4,508
44019.2,0,0,0,20,492
44019.2,0,0,0,36,476
44019.2,0,0,0,20,492
44019.2,0,0,0,4,508
44020.2,0,0,0,20,492
44020.2,0,0,0,4,508
44020.2,0,0,0,20,492
44020.2,0,0,0,4,508
44021.2,0,0,0,20,492
44021.2,0,0,0,4,508
44021.2,0,0,0,20,492
44021.2,0,0,0,4,508
44021.2,0,0,0,20,492
44021.2,0,0,0,4,508
44021.2,0,0,0,20,492
44021.2,0,0,0,4,508
44021.2,0,0,0,20,492
44021.2,0,0,0,4,508
44022.2,0,0,0,20,492
44022.2,0,0,0,4,508
