job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
1136,w0,D_1_674,17821.000000,1,43200.000000,1,COMPLETED_SUCCESSFULLY,31237.023800,674.000000,31911.023800,13416.023800,14090.023800,20.905080,496,-1.000000,""
1031,w0,D_4_680,17211.000000,4,43200.000000,1,COMPLETED_SUCCESSFULLY,31361.022800,680.000000,32041.022800,14150.022800,14830.022800,21.808857,399-402,-1.000000,""
1088,w0,D_1_4654,17455.000000,1,43200.000000,1,COMPLETED_SUCCESSFULLY,27453.015000,4654.000000,32107.015000,9998.015000,14652.015000,3.148263,477,-1.000000,""
1142,w0,D_1_668,17821.000000,1,43200.000000,1,COMPLETED_SUCCESSFULLY,31495.017200,668.000000,32163.017200,13674.017200,14342.017200,21.470086,475,-1.000000,""
1092,w0,D_1_4682,17576.000000,1,43200.000000,1,COMPLETED_SUCCESSFULLY,27624.030400,4682.000000,32306.030400,10048.030400,14730.030400,3.146098,407,-1.000000,""
1144,w0,D_1_684,17821.000000,1,43200.000000,1,COMPLETED_SUCCESSFULLY,31659.087601,684.000000,32343.087601,13838.087601,14522.087601,21.231122,497,-1.000000,""
84,w0,D_8_19221,5317.000000,8,32400.000000,1,COMPLETED_SUCCESSFULLY,13158.009000,19221.000000,32379.009000,7841.009000,27062.009000,1.407940,447-454,-1.000000,""
669,w0,D_8_1,12539.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32379.011200,1.000000,32380.011200,19840.011200,19841.011200,19841.011200,447-454,-1.000000,""
680,w0,D_8_1,12576.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32380.013400,1.000000,32381.013400,19804.013400,19805.013400,19805.013400,447-454,-1.000000,""
694,w0,D_8_1,12623.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32381.015600,1.000000,32382.015600,19758.015600,19759.015600,19759.015600,447-454,-1.000000,""
706,w0,D_8_2,12662.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32382.017800,2.000000,32384.017800,19720.017800,19722.017800,9861.008900,447-454,-1.000000,""
711,w0,D_8_1,12675.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32384.020000,1.000000,32385.020000,19709.020000,19710.020000,19710.020000,447-454,-1.000000,""
712,w0,D_8_1,12678.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32385.022200,1.000000,32386.022200,19707.022200,19708.022200,19708.022200,447-454,-1.000000,""
973,w0,D_4_3618,15510.000000,4,14400.000000,1,COMPLETED_SUCCESSFULLY,28769.056800,3618.000000,32387.056800,13259.056800,16877.056800,4.664748,443-446,-1.000000,""
713,w0,D_8_2,12681.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32386.024400,2.000000,32388.024400,19705.024400,19707.024400,9853.512200,447-454,-1.000000,""
714,w0,D_8_2,12685.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32388.026600,2.000000,32390.026600,19703.026600,19705.026600,9852.513300,447-454,-1.000000,""
715,w0,D_8_2,12689.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32390.028800,2.000000,32392.028800,19701.028800,19703.028800,9851.514400,447-454,-1.000000,""
719,w0,D_8_1,12706.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32392.031000,1.000000,32393.031000,19686.031000,19687.031000,19687.031000,447-454,-1.000000,""
726,w0,D_8_1,12731.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32393.033200,1.000000,32394.033200,19662.033200,19663.033200,19663.033200,447-454,-1.000000,""
743,w0,D_8_1,12875.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32394.035400,1.000000,32395.035400,19519.035400,19520.035400,19520.035400,447-454,-1.000000,""
752,w0,D_8_1,12902.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32395.037600,1.000000,32396.037600,19493.037600,19494.037600,19494.037600,447-454,-1.000000,""
755,w0,D_8_1,12910.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32396.039800,1.000000,32397.039800,19486.039800,19487.039800,19487.039800,447-454,-1.000000,""
782,w0,D_8_1,12998.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32397.042000,1.000000,32398.042000,19399.042000,19400.042000,19400.042000,447-454,-1.000000,""
790,w0,D_8_1,13027.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32398.044200,1.000000,32399.044200,19371.044200,19372.044200,19372.044200,447-454,-1.000000,""
806,w0,D_8_1,13078.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32399.046400,1.000000,32400.046400,19321.046400,19322.046400,19322.046400,447-454,-1.000000,""
814,w0,D_8_1,13102.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32400.048600,1.000000,32401.048600,19298.048600,19299.048600,19299.048600,447-454,-1.000000,""
824,w0,D_8_1,13137.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32401.050800,1.000000,32402.050800,19264.050800,19265.050800,19265.050800,447-454,-1.000000,""
837,w0,D_8_1,13177.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32402.053000,1.000000,32403.053000,19225.053000,19226.053000,19226.053000,447-454,-1.000000,""
845,w0,D_8_1,13204.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32403.055200,1.000000,32404.055200,19199.055200,19200.055200,19200.055200,447-454,-1.000000,""
849,w0,D_8_1,13217.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32404.057400,1.000000,32405.057400,19187.057400,19188.057400,19188.057401,447-454,-1.000000,""
859,w0,D_8_1,13250.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32405.059600,1.000000,32406.059600,19155.059600,19156.059600,19156.059600,447-454,-1.000000,""
909,w0,D_8_1,13413.000000,8,120.000000,1,COMPLETED_SUCCESSFULLY,32406.061800,1.000000,32407.061800,18993.061800,18994.061800,18994.061800,447-454,-1.000000,""
977,w0,D_4_3484,15510.000000,4,14400.000000,1,COMPLETED_SUCCESSFULLY,28939.021000,3484.000000,32423.021000,13429.021000,16913.021000,4.854484,5 403-405,-1.000000,""
1372,w0,D_1_2,23295.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32423.024400,2.000000,32425.024400,9128.024400,9130.024400,4565.012200,5,-1.000000,""
1373,w0,D_1_2,23416.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32425.026600,2.000000,32427.026600,9009.026600,9011.026600,4505.513300,5,-1.000000,""
1097,w0,D_1_4672,17576.000000,1,43200.000000,1,COMPLETED_SUCCESSFULLY,27761.036000,4672.000000,32433.036000,10185.036000,14857.036000,3.180016,500,-1.000000,""
1151,w0,D_1_608,17821.000000,1,43200.000000,1,COMPLETED_SUCCESSFULLY,31831.017200,608.000000,32439.017200,14010.017200,14618.017200,24.042791,478,-1.000000,""
118,w0,D_32_1864,7829.000000,32,32400.000000,1,COMPLETED_SUCCESSFULLY,30691.010600,1864.000000,32555.010600,22862.010600,24726.010600,13.265027,411-442,-1.000000,""
1152,w0,D_1_672,17821.000000,1,43200.000000,1,COMPLETED_SUCCESSFULLY,31911.026000,672.000000,32583.026000,14090.026000,14762.026000,21.967301,496,-1.000000,""
162,w0,D_32_53,10932.000000,32,900.000000,1,COMPLETED_SUCCESSFULLY,32555.012800,53.000000,32608.012800,21623.012800,21676.012800,408.981374,411-442,-1.000000,""
177,w0,D_16_12,11347.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,32608.015000,12.000000,32620.015000,21261.015000,21273.015000,1772.751250,411-426,-1.000000,""
192,w0,D_16_13,11394.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,32608.015600,13.000000,32621.015600,21214.015600,21227.015600,1632.847354,427-442,-1.000000,""
206,w0,D_16_9,11420.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,32620.017200,9.000000,32629.017200,21200.017200,21209.017200,2356.557467,411-426,-1.000000,""
212,w0,D_16_12,11449.000000,16,3600.000000,1,COMPLETED_SUCCESSFULLY,32621.017800,12.000000,32633.017800,21172.017800,21184.017800,1765.334817,427-442,-1.000000,""
231,w0,D_16_12,11479.000000,16,3600.000000,1,COMPLETED_SUCCESSFULLY,32629.019400,12.000000,32641.019400,21150.019400,21162.019400,1763.501617,411-426,-1.000000,""
235,w0,D_16_12,11479.000000,16,3600.000000,1,COMPLETED_SUCCESSFULLY,32633.020000,12.000000,32645.020000,21154.020000,21166.020000,1763.835000,427-442,-1.000000,""
240,w0,D_16_12,11479.000000,16,3600.000000,1,COMPLETED_SUCCESSFULLY,32641.021600,12.000000,32653.021600,21162.021600,21174.021600,1764.501800,411-426,-1.000000,""
277,w0,D_16_1,11578.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,32653.023800,1.000000,32654.023800,21075.023800,21076.023800,21076.023800,411-426,-1.000000,""
264,w0,D_16_13,11549.000000,16,3600.000000,1,COMPLETED_SUCCESSFULLY,32645.022200,13.000000,32658.022200,21096.022200,21109.022200,1623.770938,427-442,-1.000000,""
282,w0,D_16_12,11586.000000,16,3600.000000,1,COMPLETED_SUCCESSFULLY,32654.026000,12.000000,32666.026000,21068.026000,21080.026000,1756.668833,411-426,-1.000000,""
288,w0,D_16_12,11586.000000,16,3600.000000,1,COMPLETED_SUCCESSFULLY,32658.024400,12.000000,32670.024400,21072.024400,21084.024400,1757.002033,427-442,-1.000000,""
305,w0,D_16_1,11603.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,32670.026600,1.000000,32671.026600,21067.026600,21068.026600,21068.026600,427-442,-1.000000,""
307,w0,D_16_1,11608.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,32671.028800,1.000000,32672.028800,21063.028800,21064.028800,21064.028800,427-442,-1.000000,""
297,w0,D_16_12,11586.000000,16,3600.000000,1,COMPLETED_SUCCESSFULLY,32666.028200,12.000000,32678.028200,21080.028200,21092.028200,1757.669017,411-426,-1.000000,""
335,w0,D_16_12,11637.000000,16,3600.000000,1,COMPLETED_SUCCESSFULLY,32672.031000,12.000000,32684.031000,21035.031000,21047.031000,1753.919250,427-442,-1.000000,""
383,w0,D_16_2,11707.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,32684.033200,2.000000,32686.033200,20977.033200,20979.033200,10489.516600,427-442,-1.000000,""
390,w0,D_16_1,11711.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,32686.035400,1.000000,32687.035400,20975.035400,20976.035400,20976.035400,427-442,-1.000000,""
403,w0,D_16_1,11754.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,32687.037600,1.000000,32688.037600,20933.037600,20934.037600,20934.037600,427-442,-1.000000,""
413,w0,D_16_1,11783.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,32688.039800,1.000000,32689.039800,20905.039800,20906.039800,20906.039800,427-442,-1.000000,""
414,w0,D_16_2,11786.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,32689.042000,2.000000,32691.042000,20903.042000,20905.042000,10452.521000,427-442,-1.000000,""
425,w0,D_16_2,11824.000000,16,120.000000,1,COMPLETED_SUCCESSFULLY,32691.044200,2.000000,32693.044200,20867.044200,20869.044200,10434.522100,427-442,-1.000000,""
357,w0,D_16_25,11707.000000,16,3600.000000,1,COMPLETED_SUCCESSFULLY,32678.030400,25.000000,32703.030400,20971.030400,20996.030400,839.841216,411-426,-1.000000,""
1153,w0,D_1_607,17821.000000,1,43200.000000,1,COMPLETED_SUCCESSFULLY,32107.017200,607.000000,32714.017200,14286.017200,14893.017200,24.535448,477,-1.000000,""
431,w0,D_16_61,11832.000000,16,60000.000000,1,COMPLETED_SUCCESSFULLY,32693.046400,61.000000,32754.046400,20861.046400,20922.046400,342.984367,427-442,-1.000000,""
1379,w0,D_1_328,23781.000000,1,600.000000,1,COMPLETED_SUCCESSFULLY,32427.028800,328.000000,32755.028800,8646.028800,8974.028800,27.359844,5,-1.000000,""
1380,w0,D_1_2,23782.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32755.031000,2.000000,32757.031000,8973.031000,8975.031000,4487.515500,5,-1.000000,""
1395,w0,D_1_2,24391.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32757.033200,2.000000,32759.033200,8366.033200,8368.033200,4184.016600,5,-1.000000,""
1459,w0,D_1_2,25828.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32759.035400,2.000000,32761.035400,6931.035400,6933.035400,3466.517700,5,-1.000000,""
1460,w0,D_1_1,25831.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32761.037600,1.000000,32762.037600,6930.037600,6931.037600,6931.037600,5,-1.000000,""
1464,w0,D_1_3,25854.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32762.039800,3.000000,32765.039800,6908.039800,6911.039800,2303.679933,5,-1.000000,""
1467,w0,D_1_2,25867.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32765.042000,2.000000,32767.042000,6898.042000,6900.042000,3450.021000,5,-1.000000,""
1481,w0,D_1_11,25870.000000,1,3600.000000,1,COMPLETED_SUCCESSFULLY,32767.044200,11.000000,32778.044200,6897.044200,6908.044200,628.004018,5,-1.000000,""
1487,w0,D_1_1,25876.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32778.046400,1.000000,32779.046400,6902.046400,6903.046400,6903.046400,5,-1.000000,""
1488,w0,D_1_1,25879.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32779.048600,1.000000,32780.048600,6900.048600,6901.048600,6901.048600,5,-1.000000,""
1490,w0,D_1_2,25883.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32780.050800,2.000000,32782.050800,6897.050800,6899.050800,3449.525400,5,-1.000000,""
1494,w0,D_1_1,25892.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32782.053000,1.000000,32783.053000,6890.053000,6891.053000,6891.053000,5,-1.000000,""
1499,w0,D_1_1,25908.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32783.055200,1.000000,32784.055200,6875.055200,6876.055200,6876.055200,5,-1.000000,""
1506,w0,D_1_1,26008.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32784.057400,1.000000,32785.057400,6776.057400,6777.057400,6777.057400,5,-1.000000,""
1532,w0,D_1_1,26141.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32785.059600,1.000000,32786.059600,6644.059600,6645.059600,6645.059600,5,-1.000000,""
1635,w0,D_1_1,27062.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32786.061800,1.000000,32787.061800,5724.061800,5725.061800,5725.061800,5,-1.000000,""
1642,w0,D_1_1,27087.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32787.064000,1.000000,32788.064000,5700.064000,5701.064000,5701.064000,5,-1.000000,""
1646,w0,D_1_1,27102.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32788.066200,1.000000,32789.066200,5686.066200,5687.066200,5687.066200,5,-1.000000,""
1657,w0,D_1_1,27195.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32789.068401,1.000000,32790.068401,5594.068401,5595.068401,5595.068401,5,-1.000000,""
1669,w0,D_1_2,27236.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32790.070601,2.000000,32792.070601,5554.070601,5556.070601,2778.035301,5,-1.000000,""
1758,w0,D_1_2,28032.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32792.072801,2.000000,32794.072801,4760.072801,4762.072801,2381.036401,5,-1.000000,""
1770,w0,D_1_1,28073.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32794.075001,1.000000,32795.075001,4721.075001,4722.075001,4722.075001,5,-1.000000,""
1773,w0,D_1_3,28083.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32795.077201,3.000000,32798.077201,4712.077201,4715.077201,1571.692400,5,-1.000000,""
1780,w0,D_1_1,28112.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32798.079401,1.000000,32799.079401,4686.079401,4687.079401,4687.079401,5,-1.000000,""
1782,w0,D_1_1,28118.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32799.081601,1.000000,32800.081601,4681.081601,4682.081601,4682.081601,5,-1.000000,""
1785,w0,D_1_1,28128.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32800.083801,1.000000,32801.083801,4672.083801,4673.083801,4673.083801,5,-1.000000,""
1789,w0,D_1_1,28140.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32801.086001,1.000000,32802.086001,4661.086001,4662.086001,4662.086001,5,-1.000000,""
1797,w0,D_1_3,28171.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32802.088201,3.000000,32805.088201,4631.088201,4634.088201,1544.696067,5,-1.000000,""
1800,w0,D_1_1,28181.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32805.090401,1.000000,32806.090401,4624.090401,4625.090401,4625.090401,5,-1.000000,""
1803,w0,D_1_1,28191.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32806.092601,1.000000,32807.092601,4615.092601,4616.092601,4616.092601,5,-1.000000,""
1804,w0,D_1_1,28194.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32807.094801,1.000000,32808.094801,4613.094801,4614.094801,4614.094801,5,-1.000000,""
1808,w0,D_1_1,28223.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32808.097001,1.000000,32809.097001,4585.097001,4586.097001,4586.097001,5,-1.000000,""
1809,w0,D_1_1,28226.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32809.099201,1.000000,32810.099201,4583.099201,4584.099201,4584.099201,5,-1.000000,""
1813,w0,D_1_1,28240.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32810.101401,1.000000,32811.101401,4570.101401,4571.101401,4571.101401,5,-1.000000,""
1824,w0,D_1_2,28295.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32811.103601,2.000000,32813.103601,4516.103601,4518.103601,2259.051801,5,-1.000000,""
1831,w0,D_1_1,28338.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32813.105801,1.000000,32814.105801,4475.105801,4476.105801,4476.105801,5,-1.000000,""
1835,w0,D_1_1,28375.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32814.108001,1.000000,32815.108001,4439.108001,4440.108001,4440.108001,5,-1.000000,""
1849,w0,D_1_1,28432.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32815.110201,1.000000,32816.110201,4383.110201,4384.110201,4384.110201,5,-1.000000,""
1850,w0,D_1_1,28435.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32816.112401,1.000000,32817.112401,4381.112401,4382.112401,4382.112401,5,-1.000000,""
1853,w0,D_1_2,28446.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32817.114601,2.000000,32819.114601,4371.114601,4373.114601,2186.557301,5,-1.000000,""
1854,w0,D_1_1,28450.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32819.116801,1.000000,32820.116801,4369.116801,4370.116801,4370.116801,5,-1.000000,""
1858,w0,D_1_1,28464.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32820.119001,1.000000,32821.119001,4356.119001,4357.119001,4357.119001,5,-1.000000,""
1859,w0,D_1_1,28467.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32821.121201,1.000000,32822.121201,4354.121201,4355.121201,4355.121201,5,-1.000000,""
1860,w0,D_1_2,28469.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32822.123401,2.000000,32824.123401,4353.123401,4355.123401,2177.561701,5,-1.000000,""
1864,w0,D_1_1,28489.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32824.125601,1.000000,32825.125601,4335.125601,4336.125601,4336.125601,5,-1.000000,""
1865,w0,D_1_1,28492.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32825.127801,1.000000,32826.127801,4333.127801,4334.127801,4334.127801,5,-1.000000,""
1867,w0,D_1_1,28498.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32826.130001,1.000000,32827.130001,4328.130001,4329.130001,4329.130001,5,-1.000000,""
1868,w0,D_1_2,28501.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32827.132201,2.000000,32829.132201,4326.132201,4328.132201,2164.066101,5,-1.000000,""
1876,w0,D_1_1,28526.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32829.134401,1.000000,32830.134401,4303.134401,4304.134401,4304.134401,5,-1.000000,""
1877,w0,D_1_2,28528.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32830.136602,2.000000,32832.136602,4302.136602,4304.136602,2152.068301,5,-1.000000,""
1879,w0,D_1_1,28535.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32832.138802,1.000000,32833.138802,4297.138802,4298.138802,4298.138802,5,-1.000000,""
1882,w0,D_1_1,28543.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32833.141002,1.000000,32834.141002,4290.141002,4291.141002,4291.141002,5,-1.000000,""
1887,w0,D_1_2,28572.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32834.143202,2.000000,32836.143202,4262.143202,4264.143202,2132.071601,5,-1.000000,""
1890,w0,D_1_2,28581.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32836.145402,2.000000,32838.145402,4255.145402,4257.145402,2128.572701,5,-1.000000,""
1892,w0,D_1_1,28591.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32838.147602,1.000000,32839.147602,4247.147602,4248.147602,4248.147602,5,-1.000000,""
1895,w0,D_1_1,28610.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32839.149802,1.000000,32840.149802,4229.149802,4230.149802,4230.149802,5,-1.000000,""
1897,w0,D_1_1,28616.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32840.152002,1.000000,32841.152002,4224.152002,4225.152002,4225.152002,5,-1.000000,""
1898,w0,D_1_2,28628.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32841.154202,2.000000,32843.154202,4213.154202,4215.154202,2107.577101,5,-1.000000,""
1899,w0,D_1_1,28632.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32843.156402,1.000000,32844.156402,4211.156402,4212.156402,4212.156402,5,-1.000000,""
1901,w0,D_1_1,28653.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32844.158602,1.000000,32845.158602,4191.158602,4192.158602,4192.158602,5,-1.000000,""
1905,w0,D_1_1,28673.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32845.160802,1.000000,32846.160802,4172.160802,4173.160802,4173.160802,5,-1.000000,""
1909,w0,D_1_1,28696.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32846.163002,1.000000,32847.163002,4150.163002,4151.163002,4151.163002,5,-1.000000,""
1910,w0,D_1_1,28700.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32847.165202,1.000000,32848.165202,4147.165202,4148.165202,4148.165202,5,-1.000000,""
1914,w0,D_1_1,28721.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32848.167402,1.000000,32849.167402,4127.167402,4128.167402,4128.167402,5,-1.000000,""
1916,w0,D_1_1,28734.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32849.169602,1.000000,32850.169602,4115.169602,4116.169602,4116.169602,5,-1.000000,""
1917,w0,D_1_1,28744.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32850.171802,1.000000,32851.171802,4106.171802,4107.171802,4107.171802,5,-1.000000,""
1924,w0,D_1_2,28778.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32851.174002,2.000000,32853.174002,4073.174002,4075.174002,2037.587001,5,-1.000000,""
1929,w0,D_1_1,28793.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32853.176202,1.000000,32854.176202,4060.176202,4061.176202,4061.176202,5,-1.000000,""
1930,w0,D_1_1,28796.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32854.178402,1.000000,32855.178402,4058.178402,4059.178402,4059.178402,5,-1.000000,""
1936,w0,D_1_1,28825.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32855.180602,1.000000,32856.180602,4030.180602,4031.180602,4031.180602,5,-1.000000,""
1941,w0,D_1_1,28866.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32856.182802,1.000000,32857.182802,3990.182802,3991.182802,3991.182802,5,-1.000000,""
1943,w0,D_1_2,28873.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32857.185002,2.000000,32859.185002,3984.185002,3986.185002,1993.092501,5,-1.000000,""
1945,w0,D_1_1,28881.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32859.187202,1.000000,32860.187202,3978.187202,3979.187202,3979.187202,5,-1.000000,""
1947,w0,D_1_4,28904.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32860.189402,4.000000,32864.189402,3956.189402,3960.189402,990.047351,5,-1.000000,""
1949,w0,D_1_1,28910.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32864.191602,1.000000,32865.191602,3954.191602,3955.191602,3955.191602,5,-1.000000,""
1959,w0,D_1_2,28945.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32865.193802,2.000000,32867.193802,3920.193802,3922.193802,1961.096901,5,-1.000000,""
1962,w0,D_1_1,28958.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32867.196002,1.000000,32868.196002,3909.196002,3910.196002,3910.196002,5,-1.000000,""
1963,w0,D_1_1,28965.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32868.198202,1.000000,32869.198202,3903.198202,3904.198202,3904.198202,5,-1.000000,""
1966,w0,D_1_2,28975.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32869.200402,2.000000,32871.200402,3894.200402,3896.200402,1948.100201,5,-1.000000,""
1973,w0,D_1_2,28996.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32871.202602,2.000000,32873.202602,3875.202602,3877.202602,1938.601301,5,-1.000000,""
1987,w0,D_1_2,29031.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32873.204802,2.000000,32875.204802,3842.204802,3844.204802,1922.102401,5,-1.000000,""
1989,w0,D_1_1,29038.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32875.207003,1.000000,32876.207003,3837.207003,3838.207003,3838.207003,5,-1.000000,""
1992,w0,D_1_1,29048.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32876.209203,1.000000,32877.209203,3828.209203,3829.209203,3829.209203,5,-1.000000,""
1994,w0,D_1_1,29055.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32877.211403,1.000000,32878.211403,3822.211403,3823.211403,3823.211403,5,-1.000000,""
2005,w0,D_1_1,29082.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32878.213603,1.000000,32879.213603,3796.213603,3797.213603,3797.213603,5,-1.000000,""
2009,w0,D_1_1,29090.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32879.215803,1.000000,32880.215803,3789.215803,3790.215803,3790.215803,5,-1.000000,""
2010,w0,D_1_2,29093.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32880.218003,2.000000,32882.218003,3787.218003,3789.218003,1894.609002,5,-1.000000,""
2012,w0,D_1_1,29100.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32882.220203,1.000000,32883.220203,3782.220203,3783.220203,3783.220203,5,-1.000000,""
2015,w0,D_1_2,29109.000000,1,300.000000,1,COMPLETED_SUCCESSFULLY,32883.222403,2.000000,32885.222403,3774.222403,3776.222403,1888.111202,5,-1.000000,""
